,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segment
491,460574,1,0,26,1,Artist,1.0,Low,1.0,Cat_3,4
492,460582,0,0,28,0,Entertainment,0.0,Low,1.0,Cat_3,4
493,460583,1,0,18,0,Marketing,0.0,Low,6.0,Cat_3,3
494,460585,1,0,52,0,Entertainment,0.0,Low,3.0,Cat_3,2
495,460586,1,0,26,1,Healthcare,0.0,Low,2.0,Cat_3,4
496,460588,1,0,18,0,Healthcare,0.0,Low,4.0,Cat_3,3
497,460597,0,0,20,0,Marketing,1.0,Low,2.0,Cat_3,3
498,460598,0,1,36,1,Doctor,0.0,Average,3.0,Cat_3,5
499,460605,1,1,27,1,Doctor,8.0,Average,2.0,Cat_4,1
501,460612,1,0,27,1,Entertainment,8.0,Low,4.0,Cat_3,1
505,460621,1,1,80,1,Lawyer,1.0,Low,2.0,Cat_3,3
506,460622,0,1,71,1,Lawyer,7.0,High,3.0,Cat_3,0
507,460626,1,1,47,0,Doctor,8.0,High,4.0,Cat_6,2
512,460638,0,0,26,1,Artist,0.0,Low,4.0,Cat_3,4
515,460645,0,0,37,0,Doctor,1.0,Low,2.0,Cat_3,5
517,460653,0,0,28,0,Homemaker,8.0,Low,1.0,Cat_4,1
518,460656,0,1,29,1,Artist,9.0,Low,3.0,Cat_6,1
519,460658,0,1,37,1,Marketing,7.0,Average,3.0,Cat_6,1
522,460661,0,0,33,0,Homemaker,8.0,Low,1.0,Cat_6,1
524,460678,0,0,32,0,Doctor,6.0,Low,2.0,Cat_3,1
526,460687,0,1,48,1,Homemaker,9.0,Average,2.0,Cat_3,2
527,460691,0,0,27,0,Homemaker,8.0,Low,1.0,Cat_3,1
528,460702,0,0,49,1,Artist,1.0,Low,1.0,Cat_6,2
529,460703,0,1,33,1,Engineer,8.0,Average,5.0,Cat_4,1
530,460706,0,0,33,0,Engineer,7.0,Low,6.0,Cat_4,1
531,460708,1,1,39,1,Artist,0.0,Low,3.0,Cat_6,5
532,460716,1,1,50,1,Entertainment,0.0,Average,4.0,Cat_6,2
534,460720,0,1,46,1,Artist,0.0,Average,2.0,Cat_6,2
535,460722,1,1,31,0,Entertainment,0.0,Average,3.0,Cat_3,4
536,460726,1,1,57,1,Artist,3.0,Average,2.0,Cat_6,0
537,460727,1,1,73,0,Executive,1.0,High,4.0,Cat_3,0
538,460729,1,1,36,1,Entertainment,9.0,Low,4.0,Cat_6,1
539,460733,1,0,53,1,Marketing,2.0,Low,4.0,Cat_6,2
542,460740,1,1,35,1,Artist,2.0,Average,3.0,Cat_6,5
543,460743,1,1,62,1,Artist,0.0,Average,3.0,Cat_6,0
544,460746,1,0,23,0,Marketing,0.0,Low,3.0,Cat_6,3
545,460763,1,0,51,1,Artist,1.0,Low,2.0,Cat_6,2
546,460769,0,1,83,0,Lawyer,1.0,High,2.0,Cat_6,3
547,460780,0,0,26,1,Healthcare,0.0,Low,2.0,Cat_3,4
548,460783,1,1,86,1,Lawyer,1.0,Low,1.0,Cat_6,3
549,460785,1,0,26,1,Healthcare,0.0,Low,4.0,Cat_7,4
550,460789,1,1,42,1,Executive,0.0,Low,3.0,Cat_6,5
551,460794,0,1,41,1,Homemaker,9.0,Low,1.0,Cat_6,1
552,460796,1,1,67,0,Lawyer,0.0,Low,3.0,Cat_6,0
553,460802,1,1,68,1,Lawyer,1.0,High,2.0,Cat_6,0
554,460811,0,1,45,0,Engineer,0.0,High,2.0,Cat_6,2
555,460813,0,1,86,0,Lawyer,0.0,High,2.0,Cat_6,3
556,460815,1,1,62,1,Artist,0.0,High,2.0,Cat_3,0
557,460822,1,1,42,1,Artist,1.0,Low,2.0,Cat_6,5
558,460825,1,0,26,1,Doctor,0.0,Low,3.0,Cat_4,4
559,460828,1,0,48,0,Entertainment,1.0,Low,1.0,Cat_6,2
560,460830,1,1,40,0,Entertainment,3.0,Average,5.0,Cat_2,5
561,460831,1,0,20,0,Healthcare,0.0,Low,4.0,Cat_6,3
562,460837,0,0,25,1,Artist,1.0,Low,1.0,Cat_5,4
564,460840,1,1,77,1,Lawyer,1.0,Low,1.0,Cat_6,3
566,460846,0,0,22,0,Marketing,0.0,Low,4.0,Cat_6,3
567,460847,1,0,26,1,Artist,1.0,Low,3.0,Cat_6,4
568,460851,1,1,71,0,Doctor,0.0,Average,3.0,Cat_6,0
570,460857,1,0,29,0,Entertainment,1.0,Low,1.0,Cat_4,4
572,460860,1,1,52,1,Artist,6.0,Average,4.0,Cat_6,2
573,460861,1,0,20,0,Healthcare,1.0,Low,3.0,Cat_3,3
574,460866,1,0,26,1,Doctor,0.0,Low,9.0,Cat_4,4
577,460872,0,1,39,1,Artist,0.0,Low,2.0,Cat_4,5
578,460877,0,1,53,0,Artist,1.0,Average,5.0,Cat_6,2
579,460878,1,1,49,0,Entertainment,0.0,Average,4.0,Cat_6,2
580,460882,1,0,21,0,Healthcare,0.0,Low,2.0,Cat_3,3
581,460888,1,1,39,0,Homemaker,8.0,Low,1.0,Cat_6,1
582,460891,0,1,38,0,Artist,2.0,Average,4.0,Cat_3,5
583,460897,1,0,22,0,Healthcare,4.0,Low,4.0,Cat_6,3
584,460898,1,1,52,0,Artist,2.0,Average,4.0,Cat_6,2
586,460901,1,0,20,0,Doctor,8.0,Low,3.0,Cat_6,3
587,460902,1,0,41,1,Executive,1.0,Low,3.0,Cat_6,5
588,460905,1,0,30,1,Artist,1.0,Low,1.0,Cat_3,4
589,460906,0,1,89,1,Lawyer,1.0,High,3.0,Cat_6,3
590,460907,1,1,83,0,Lawyer,1.0,High,3.0,Cat_6,3
591,460923,1,1,53,1,Artist,0.0,Average,3.0,Cat_6,2
592,460924,1,0,31,0,Doctor,1.0,Low,5.0,Cat_2,4
593,460928,1,1,48,1,Artist,1.0,Average,4.0,Cat_6,2
594,460934,0,0,29,0,Doctor,0.0,Low,2.0,Cat_6,4
595,460935,1,1,87,1,Lawyer,0.0,Low,1.0,Cat_6,3
596,460945,1,0,19,0,Engineer,4.0,Low,7.0,Cat_6,3
597,460953,1,1,60,0,Entertainment,1.0,Low,2.0,Cat_6,0
598,460961,1,0,23,0,Healthcare,1.0,Low,2.0,Cat_3,3
599,460962,1,1,61,1,Executive,9.0,High,4.0,Cat_6,0
600,460963,0,0,27,1,Artist,1.0,Low,3.0,Cat_6,4
601,460968,1,1,32,0,Doctor,14.0,Average,2.0,Cat_3,1
603,460976,1,0,19,0,Healthcare,1.0,Low,4.0,Cat_6,3
604,460977,1,1,42,1,Executive,0.0,High,3.0,Cat_4,5
605,460979,1,1,76,0,Lawyer,1.0,Low,1.0,Cat_6,3
606,460981,0,1,41,0,Marketing,1.0,Average,2.0,Cat_6,5
607,460984,1,1,38,1,Entertainment,0.0,Average,4.0,Cat_6,5
608,460988,1,1,43,1,Entertainment,0.0,Average,3.0,Cat_4,5
609,460989,1,0,19,0,Healthcare,1.0,Low,3.0,Cat_1,3
610,460991,0,0,28,1,Healthcare,1.0,Low,3.0,Cat_7,4
611,460993,1,1,56,1,Artist,0.0,Average,4.0,Cat_6,0
612,460999,1,0,28,1,Engineer,0.0,Low,3.0,Cat_3,4
613,461000,1,1,60,0,Marketing,1.0,High,2.0,Cat_3,0
615,461015,1,1,35,1,Entertainment,1.0,Average,2.0,Cat_3,5
616,461016,1,0,25,0,Healthcare,5.0,Low,5.0,Cat_3,1
617,461022,1,1,71,1,Artist,1.0,Low,1.0,Cat_3,0
619,461024,1,1,74,1,Lawyer,1.0,Low,1.0,Cat_6,0
620,461028,0,0,20,0,Healthcare,5.0,Low,4.0,Cat_4,3
621,461029,1,1,43,0,Entertainment,9.0,Low,2.0,Cat_4,1
622,461034,0,0,20,0,Marketing,3.0,Low,6.0,Cat_3,3
624,461038,0,1,46,1,Engineer,0.0,High,5.0,Cat_3,2
625,461041,0,1,65,0,Lawyer,1.0,High,7.0,Cat_3,0
627,461043,1,1,50,0,Healthcare,1.0,Low,7.0,Cat_4,2
628,461044,1,0,18,0,Healthcare,0.0,Low,5.0,Cat_4,3
629,461049,0,1,61,1,Doctor,1.0,Low,7.0,Cat_7,0
632,461059,0,1,52,0,Lawyer,1.0,High,2.0,Cat_6,2
633,461060,1,1,56,1,Executive,0.0,High,5.0,Cat_6,0
635,461071,1,1,42,0,Engineer,1.0,Average,5.0,Cat_3,5
636,461078,0,0,33,0,Homemaker,0.0,Low,6.0,Cat_3,4
637,461082,1,0,19,0,Healthcare,8.0,Low,4.0,Cat_1,3
638,461085,0,0,27,0,Engineer,1.0,Low,1.0,Cat_3,4
639,461093,0,1,38,1,Artist,1.0,Average,4.0,Cat_3,5
640,461099,0,0,38,0,Artist,1.0,Low,4.0,Cat_3,5
641,461111,0,1,43,1,Doctor,8.0,Low,1.0,Cat_6,1
642,461114,1,1,53,1,Artist,1.0,Average,4.0,Cat_3,2
643,461116,1,1,33,0,Executive,4.0,High,4.0,Cat_3,4
645,461119,0,0,22,0,Healthcare,6.0,Low,3.0,Cat_3,3
646,461121,1,0,33,0,Doctor,0.0,Low,4.0,Cat_3,4
647,461124,1,0,21,0,Healthcare,1.0,Low,8.0,Cat_4,3
648,461127,1,0,20,0,Healthcare,1.0,Low,5.0,Cat_4,3
649,461128,1,0,19,0,Healthcare,7.0,Low,3.0,Cat_6,3
650,461129,0,1,58,1,Entertainment,1.0,Average,4.0,Cat_6,0
652,461145,0,1,36,1,Entertainment,1.0,Low,2.0,Cat_3,5
654,461154,1,0,23,0,Homemaker,1.0,Low,4.0,Cat_3,3
656,461162,0,0,37,0,Marketing,8.0,Low,3.0,Cat_3,1
657,461163,0,1,58,0,Entertainment,9.0,Low,4.0,Cat_3,0
658,461168,0,1,26,0,Engineer,7.0,Average,2.0,Cat_3,1
659,461169,1,0,39,1,Entertainment,9.0,Low,2.0,Cat_3,1
661,461177,1,1,41,0,Executive,8.0,Average,4.0,Cat_1,1
662,461178,1,1,26,0,Entertainment,0.0,Low,3.0,Cat_3,4
663,461179,0,1,25,0,Engineer,3.0,Low,3.0,Cat_3,4
665,461183,1,0,36,0,Executive,0.0,Low,5.0,Cat_3,5
666,461187,1,0,29,0,Healthcare,9.0,Low,4.0,Cat_3,1
667,461197,1,0,26,0,Marketing,1.0,Low,1.0,Cat_3,4
671,461211,0,0,46,1,Entertainment,0.0,Low,1.0,Cat_6,2
672,461214,1,0,29,0,Healthcare,0.0,Low,4.0,Cat_6,4
673,461215,0,0,36,1,Artist,10.0,Low,1.0,Cat_6,1
674,461218,1,1,27,0,Executive,1.0,Low,6.0,Cat_6,4
675,461220,0,0,29,0,Executive,8.0,Low,3.0,Cat_6,1
676,461221,0,0,25,0,Marketing,1.0,Low,4.0,Cat_6,4
677,461225,0,0,30,0,Marketing,10.0,Low,6.0,Cat_6,1
682,461236,0,0,28,1,Healthcare,9.0,Low,1.0,Cat_6,1
683,461237,1,0,33,1,Doctor,1.0,Low,5.0,Cat_2,4
684,461241,1,1,31,1,Healthcare,7.0,Low,2.0,Cat_6,1
685,461242,1,1,45,1,Healthcare,0.0,Low,2.0,Cat_6,2
686,461243,1,1,47,1,Marketing,0.0,Low,5.0,Cat_6,2
687,461248,0,0,39,0,Healthcare,0.0,Low,1.0,Cat_6,5
689,461252,0,1,53,1,Doctor,0.0,Low,1.0,Cat_3,2
690,461256,1,0,27,0,Doctor,1.0,Low,4.0,Cat_4,4
691,461257,1,1,37,1,Engineer,1.0,Average,2.0,Cat_4,5
692,461258,0,1,62,1,Artist,1.0,Average,3.0,Cat_4,0
693,461262,0,0,29,0,Engineer,0.0,Low,7.0,Cat_4,4
694,461263,0,1,51,1,Artist,0.0,Low,1.0,Cat_4,2
695,461265,1,0,30,0,Marketing,1.0,Low,6.0,Cat_4,4
696,461269,1,0,18,0,Entertainment,0.0,Low,4.0,Cat_4,3
698,461276,1,1,68,1,Marketing,0.0,Low,2.0,Cat_7,0
699,461277,1,1,84,1,Lawyer,5.0,Low,1.0,Cat_6,3
700,461281,1,0,22,0,Healthcare,2.0,Low,9.0,Cat_2,3
701,461286,0,0,22,0,Doctor,2.0,Low,4.0,Cat_6,3
702,461289,1,0,21,0,Healthcare,1.0,Low,3.0,Cat_6,3
704,461297,1,1,73,0,Lawyer,0.0,High,2.0,Cat_6,0
705,461299,0,1,75,1,Lawyer,0.0,High,2.0,Cat_6,3
706,461303,0,0,20,0,Doctor,6.0,Low,4.0,Cat_2,3
707,461308,1,0,22,0,Healthcare,1.0,Low,2.0,Cat_6,3
708,461309,0,0,22,0,Healthcare,0.0,Low,4.0,Cat_6,3
710,461314,1,1,46,1,Artist,1.0,Average,3.0,Cat_6,2
711,461319,1,1,58,0,Artist,0.0,Average,2.0,Cat_6,0
712,461320,0,0,41,1,Artist,1.0,Low,3.0,Cat_6,5
713,461322,1,1,42,1,Artist,0.0,Average,2.0,Cat_6,5
714,461323,0,1,43,1,Healthcare,6.0,Average,2.0,Cat_6,5
715,461324,0,0,49,1,Artist,3.0,Low,1.0,Cat_6,2
716,461326,0,0,40,1,Artist,0.0,Low,1.0,Cat_6,5
717,461335,1,1,53,0,Executive,8.0,High,2.0,Cat_6,2
718,461340,1,1,36,1,Artist,4.0,Average,2.0,Cat_7,5
719,461346,1,1,50,1,Artist,8.0,Low,2.0,Cat_6,2
720,461348,1,1,42,1,Healthcare,1.0,Low,1.0,Cat_6,5
721,461350,1,0,30,0,Healthcare,0.0,Low,4.0,Cat_2,4
722,461352,1,0,29,0,Healthcare,2.0,Low,5.0,Cat_2,4
723,461356,1,0,28,1,Entertainment,1.0,Low,2.0,Cat_6,4
724,461357,1,0,27,1,Healthcare,1.0,Low,4.0,Cat_6,4
725,461363,1,0,49,1,Artist,0.0,Low,1.0,Cat_6,2
726,461366,1,0,32,1,Healthcare,1.0,Low,1.0,Cat_6,4
727,461370,1,0,25,1,Doctor,1.0,Low,3.0,Cat_6,4
729,461378,0,0,42,1,Artist,8.0,Low,1.0,Cat_6,1
731,461383,1,1,71,1,Artist,0.0,High,2.0,Cat_6,0
733,461397,1,0,22,0,Healthcare,1.0,Low,4.0,Cat_6,3
734,461402,0,0,29,1,Entertainment,1.0,Low,5.0,Cat_6,4
735,461408,1,1,47,1,Marketing,0.0,Low,3.0,Cat_6,2
737,461423,1,0,32,1,Artist,1.0,Low,3.0,Cat_4,4
738,461426,1,1,47,1,Artist,7.0,Average,2.0,Cat_6,2
739,461428,1,0,46,1,Artist,0.0,Low,1.0,Cat_6,2
740,461432,0,1,41,1,Artist,1.0,Average,2.0,Cat_6,5
741,461437,1,1,37,1,Entertainment,0.0,Average,2.0,Cat_6,5
742,461439,1,1,40,1,Artist,0.0,Average,2.0,Cat_6,5
743,461441,1,1,60,1,Artist,0.0,Average,4.0,Cat_6,0
744,461442,1,1,46,1,Artist,0.0,Average,6.0,Cat_2,2
745,461454,0,1,36,1,Artist,6.0,High,4.0,Cat_7,1
746,461456,0,0,38,0,Marketing,0.0,Low,1.0,Cat_6,5
747,461457,0,1,32,0,Doctor,0.0,Low,5.0,Cat_6,4
748,461458,0,0,41,1,Artist,5.0,Low,1.0,Cat_6,5
749,461462,1,1,56,1,Marketing,0.0,Low,3.0,Cat_6,0
750,461465,1,1,31,1,Artist,8.0,Average,2.0,Cat_6,1
751,461466,1,1,45,0,Artist,0.0,Low,2.0,Cat_7,2
753,461469,1,1,37,1,Artist,0.0,Low,2.0,Cat_6,5
754,461476,1,1,47,1,Artist,1.0,Average,4.0,Cat_2,2
755,461479,0,1,52,1,Artist,1.0,Average,3.0,Cat_6,2
756,461480,0,1,57,1,Artist,1.0,High,3.0,Cat_6,0
757,461482,0,0,50,1,Artist,9.0,Low,1.0,Cat_6,2
758,461494,1,1,27,0,Engineer,0.0,Average,2.0,Cat_6,4
759,461501,0,1,45,1,Engineer,1.0,High,3.0,Cat_6,2
760,461503,0,0,30,1,Artist,8.0,Low,2.0,Cat_6,1
761,461510,1,1,45,1,Artist,0.0,Low,2.0,Cat_6,2
762,461514,1,0,30,0,Healthcare,1.0,Low,4.0,Cat_6,4
763,461516,1,1,31,1,Entertainment,1.0,Average,3.0,Cat_6,4
764,461518,0,1,45,1,Artist,1.0,Average,4.0,Cat_3,2
765,461521,1,1,67,1,Artist,0.0,High,2.0,Cat_6,0
766,461522,1,1,76,0,Executive,1.0,High,2.0,Cat_6,3
767,461525,1,1,69,1,Entertainment,0.0,Low,2.0,Cat_6,0
768,461526,1,1,83,0,Entertainment,0.0,Low,2.0,Cat_6,3
769,461530,1,1,38,1,Engineer,0.0,Low,2.0,Cat_6,5
770,461534,1,1,36,1,Artist,0.0,Low,1.0,Cat_6,5
772,461546,0,1,69,0,Lawyer,0.0,Low,3.0,Cat_6,0
773,461548,0,0,33,1,Engineer,0.0,Low,3.0,Cat_6,4
774,461553,1,0,38,1,Artist,1.0,Low,3.0,Cat_7,5
775,461556,0,1,48,1,Engineer,1.0,Average,2.0,Cat_6,2
776,461558,1,1,51,1,Engineer,2.0,Average,2.0,Cat_6,2
777,461564,1,1,56,1,Executive,1.0,High,2.0,Cat_6,0
778,461570,1,1,57,1,Artist,0.0,Average,3.0,Cat_6,0
779,461574,0,1,49,1,Artist,1.0,Average,3.0,Cat_6,2
780,461587,1,0,30,1,Healthcare,0.0,Low,3.0,Cat_6,4
781,461593,0,1,40,1,Doctor,8.0,Average,2.0,Cat_6,1
783,461604,1,1,38,0,Entertainment,0.0,Average,2.0,Cat_6,5
784,461612,0,0,31,1,Healthcare,8.0,Low,5.0,Cat_6,1
785,461615,1,0,33,1,Doctor,0.0,Low,2.0,Cat_6,4
786,461617,1,0,50,1,Artist,0.0,Low,2.0,Cat_6,2
789,461626,1,1,73,1,Executive,0.0,High,2.0,Cat_6,0
790,461630,1,1,46,1,Artist,0.0,Average,3.0,Cat_6,2
791,461637,1,1,50,1,Artist,0.0,Low,2.0,Cat_7,2
792,461644,1,0,30,0,Healthcare,0.0,Low,6.0,Cat_6,4
793,461653,0,1,60,1,Doctor,0.0,Average,2.0,Cat_6,0
794,461655,0,1,39,1,Homemaker,9.0,Average,2.0,Cat_6,1
795,461658,0,1,59,1,Artist,1.0,Average,2.0,Cat_5,0
796,461659,0,1,51,1,Artist,0.0,Average,2.0,Cat_6,2
797,461661,0,1,40,1,Artist,5.0,Average,2.0,Cat_2,5
798,461663,1,0,23,0,Healthcare,1.0,Low,3.0,Cat_6,3
799,461668,1,1,53,1,Artist,4.0,Average,4.0,Cat_2,2
800,461671,1,0,32,0,Healthcare,7.0,Low,5.0,Cat_6,1
801,461674,1,1,52,1,Executive,0.0,High,4.0,Cat_6,2
802,461676,0,0,31,1,Engineer,0.0,Low,1.0,Cat_6,4
803,461679,1,0,30,1,Healthcare,3.0,Low,4.0,Cat_6,4
804,461681,1,0,25,1,Healthcare,8.0,Low,3.0,Cat_7,1
805,461683,1,1,40,1,Executive,1.0,High,4.0,Cat_6,5
806,461685,0,0,27,1,Healthcare,4.0,Low,4.0,Cat_6,4
807,461686,1,1,61,1,Artist,0.0,Low,2.0,Cat_6,0
808,461690,0,0,33,1,Engineer,1.0,Low,1.0,Cat_4,4
809,461694,1,0,28,1,Doctor,1.0,Low,4.0,Cat_4,4
810,461695,0,1,48,1,Artist,2.0,Average,2.0,Cat_6,2
811,461698,0,1,73,1,Artist,0.0,High,2.0,Cat_6,0
812,461701,1,1,36,0,Artist,0.0,Average,2.0,Cat_5,5
813,461705,0,0,32,0,Healthcare,0.0,Low,4.0,Cat_6,4
814,461708,1,1,82,0,Lawyer,0.0,High,2.0,Cat_6,3
815,461709,1,0,28,1,Artist,1.0,Low,3.0,Cat_4,4
816,461711,0,0,42,1,Artist,8.0,Low,3.0,Cat_2,1
817,461716,0,1,60,1,Lawyer,6.0,High,9.0,Cat_6,0
818,461720,0,0,46,1,Artist,1.0,Low,1.0,Cat_4,2
819,461722,1,0,31,0,Doctor,0.0,Low,3.0,Cat_6,4
820,461724,0,1,50,1,Artist,1.0,Low,1.0,Cat_7,2
821,461725,0,0,30,1,Engineer,3.0,Low,1.0,Cat_4,1
822,461727,0,0,49,1,Artist,1.0,Low,3.0,Cat_6,2
823,461737,0,1,51,1,Doctor,0.0,Average,6.0,Cat_4,2
825,461744,1,1,53,1,Artist,0.0,Average,4.0,Cat_6,2
826,461747,1,1,65,1,Artist,0.0,High,2.0,Cat_6,0
827,461749,0,0,22,0,Healthcare,0.0,Low,5.0,Cat_6,3
828,461752,1,1,65,1,Doctor,1.0,Average,3.0,Cat_6,0
829,461756,0,1,39,1,Engineer,0.0,Average,2.0,Cat_4,5
830,461760,1,1,84,1,Artist,0.0,High,2.0,Cat_6,3
831,461769,1,0,37,1,Artist,0.0,Low,1.0,Cat_6,5
832,461771,1,1,28,1,Doctor,8.0,Average,2.0,Cat_6,1
833,461775,0,1,82,0,Lawyer,0.0,High,2.0,Cat_6,3
834,461778,0,1,87,1,Lawyer,0.0,High,2.0,Cat_6,3
835,461780,0,0,69,1,Lawyer,1.0,Low,5.0,Cat_6,0
837,461784,0,1,74,1,Lawyer,1.0,Low,1.0,Cat_6,0
838,461788,0,1,79,1,Lawyer,1.0,High,2.0,Cat_6,3
839,461791,0,0,21,0,Lawyer,9.0,Low,1.0,Cat_6,3
840,461792,0,0,20,0,Healthcare,5.0,Low,5.0,Cat_2,3
841,461800,0,0,43,1,Doctor,3.0,Low,1.0,Cat_2,5
842,461801,0,0,25,0,Healthcare,1.0,Low,3.0,Cat_6,4
843,461802,1,0,43,1,Artist,0.0,Low,4.0,Cat_6,5
844,461804,0,0,42,1,Artist,1.0,Low,1.0,Cat_6,5
845,461807,1,0,25,1,Doctor,10.0,Low,4.0,Cat_6,1
846,461815,1,1,59,1,Artist,0.0,Low,1.0,Cat_3,0
847,461816,0,0,49,1,Marketing,0.0,Low,5.0,Cat_6,2
848,461821,0,0,32,0,Doctor,1.0,Low,4.0,Cat_6,4
849,461822,1,1,36,1,Artist,8.0,High,2.0,Cat_6,1
850,461824,1,1,45,1,Marketing,9.0,Low,3.0,Cat_6,2
852,461837,1,1,37,1,Artist,0.0,Low,2.0,Cat_6,5
853,461845,0,1,48,1,Doctor,1.0,Average,4.0,Cat_6,2
854,461846,0,0,65,1,Artist,0.0,Low,2.0,Cat_2,0
855,461848,1,0,39,0,Marketing,1.0,Low,2.0,Cat_6,5
856,461858,1,0,25,0,Entertainment,1.0,Low,7.0,Cat_4,4
857,461859,0,1,49,0,Artist,5.0,Low,5.0,Cat_6,2
858,461860,0,1,77,1,Lawyer,1.0,High,2.0,Cat_6,3
859,461862,0,0,38,1,Artist,9.0,Low,1.0,Cat_6,1
860,461864,1,0,19,1,Marketing,0.0,Low,6.0,Cat_4,3
861,461872,0,1,76,1,Lawyer,1.0,High,2.0,Cat_6,3
862,461873,1,0,28,1,Doctor,0.0,Low,4.0,Cat_6,4
863,461874,1,1,51,1,Doctor,1.0,Average,3.0,Cat_3,2
864,461882,0,0,28,1,Doctor,0.0,Low,5.0,Cat_7,4
865,461892,0,0,42,1,Healthcare,0.0,Low,1.0,Cat_2,5
866,461896,1,1,45,1,Artist,1.0,Low,1.0,Cat_6,2
867,461898,1,1,63,1,Executive,6.0,High,3.0,Cat_6,0
868,461899,0,0,18,0,Doctor,0.0,Low,6.0,Cat_6,3
869,461901,1,0,26,1,Artist,7.0,Low,4.0,Cat_6,1
871,461913,1,0,43,1,Entertainment,5.0,Low,4.0,Cat_2,5
873,461921,0,0,36,1,Artist,0.0,Low,1.0,Cat_6,5
874,461927,1,0,32,0,Healthcare,1.0,Low,4.0,Cat_2,4
876,461929,1,1,60,1,Entertainment,1.0,Low,1.0,Cat_6,0
877,461930,0,0,42,1,Artist,0.0,Low,1.0,Cat_4,5
879,461936,1,1,69,0,Lawyer,0.0,High,2.0,Cat_6,0
881,461941,0,1,70,1,Artist,1.0,Low,1.0,Cat_6,0
882,461943,1,0,25,1,Healthcare,1.0,Low,3.0,Cat_6,4
883,461962,1,1,56,1,Entertainment,1.0,Average,3.0,Cat_6,0
884,461963,0,0,40,1,Artist,9.0,Low,1.0,Cat_6,1
885,461965,1,0,23,0,Healthcare,1.0,Low,6.0,Cat_6,3
886,461967,0,0,20,0,Marketing,3.0,Low,4.0,Cat_7,3
887,461968,0,0,39,1,Entertainment,2.0,Low,1.0,Cat_6,5
888,461978,0,0,19,0,Healthcare,0.0,Low,4.0,Cat_6,3
890,461988,1,1,40,0,Engineer,1.0,Average,2.0,Cat_6,5
892,461993,1,0,33,0,Healthcare,3.0,Low,4.0,Cat_6,4
893,461994,1,1,20,0,Doctor,14.0,Low,2.0,Cat_6,3
894,461996,0,0,35,0,Artist,7.0,Low,4.0,Cat_6,1
895,461999,1,0,27,1,Doctor,0.0,Low,5.0,Cat_6,4
896,462007,0,1,42,1,Artist,1.0,Average,2.0,Cat_6,5
897,462011,1,1,30,0,Marketing,0.0,Low,4.0,Cat_4,4
898,462013,0,1,56,1,Executive,0.0,Average,2.0,Cat_6,0
899,462015,1,1,28,1,Entertainment,0.0,Average,2.0,Cat_6,4
900,462016,0,1,38,1,Artist,6.0,Average,2.0,Cat_6,1
901,462017,1,0,26,1,Entertainment,9.0,Low,1.0,Cat_2,1
902,462027,1,0,36,0,Engineer,0.0,Low,1.0,Cat_6,5
903,462029,1,0,56,0,Entertainment,0.0,Low,1.0,Cat_6,0
904,462033,1,0,26,1,Entertainment,0.0,Low,1.0,Cat_6,4
905,462038,1,0,28,1,Artist,4.0,Low,4.0,Cat_6,4
906,462043,1,0,32,0,Healthcare,0.0,Low,5.0,Cat_6,4
907,462044,0,0,52,1,Artist,4.0,Low,1.0,Cat_6,2
908,462048,0,0,23,0,Healthcare,0.0,Low,4.0,Cat_6,3
910,462052,1,1,50,1,Artist,0.0,Low,2.0,Cat_6,2
912,462058,1,1,40,1,Entertainment,8.0,Low,2.0,Cat_6,1
913,462060,0,1,53,1,Artist,1.0,Average,2.0,Cat_6,2
914,462064,1,1,63,1,Artist,0.0,Average,3.0,Cat_7,0
915,462068,1,1,62,1,Executive,0.0,High,3.0,Cat_6,0
916,462075,0,0,38,1,Artist,1.0,Low,1.0,Cat_6,5
917,462078,0,1,57,0,Artist,1.0,Average,2.0,Cat_2,0
918,462080,0,0,43,1,Artist,9.0,Low,1.0,Cat_6,1
919,462081,1,0,21,0,Marketing,1.0,Low,3.0,Cat_4,3
920,462083,1,0,22,0,Healthcare,0.0,Low,5.0,Cat_6,3
921,462084,1,1,68,1,Artist,1.0,Low,1.0,Cat_6,0
922,462085,0,0,28,1,Healthcare,0.0,Low,1.0,Cat_6,4
923,462088,1,1,33,1,Artist,0.0,Average,2.0,Cat_6,4
924,462090,0,0,38,1,Artist,8.0,Low,1.0,Cat_6,1
925,462091,1,0,23,0,Healthcare,0.0,Low,5.0,Cat_4,3
928,462102,0,0,39,1,Doctor,4.0,Low,1.0,Cat_6,5
929,462103,0,1,49,0,Entertainment,9.0,High,2.0,Cat_6,2
931,462109,1,1,79,0,Lawyer,0.0,Low,1.0,Cat_6,3
932,462111,1,1,38,1,Artist,6.0,Average,4.0,Cat_6,1
933,462114,1,0,21,0,Healthcare,1.0,Low,4.0,Cat_6,3
934,462116,0,1,68,1,Doctor,0.0,Average,2.0,Cat_6,0
935,462118,1,0,31,1,Artist,0.0,Low,3.0,Cat_6,4
936,462120,1,1,46,0,Artist,1.0,Low,3.0,Cat_3,2
937,462128,1,1,35,1,Artist,9.0,Average,2.0,Cat_6,1
938,462131,0,0,42,1,Artist,8.0,Low,3.0,Cat_2,1
940,462141,0,0,38,1,Artist,8.0,Low,1.0,Cat_6,1
941,462149,0,1,88,0,Lawyer,2.0,High,1.0,Cat_6,3
942,462151,0,0,42,1,Artist,9.0,Low,1.0,Cat_6,1
943,462163,0,1,26,1,Artist,4.0,Average,2.0,Cat_3,4
